page	text	source
59	"التأليف ‎authorship (n.)‏ | شهراغقطس ‎August‏
‏صيرة ذاتية ‎autobiography (n.)‏ | عمة خالة ‎aunt (n.)‏
سيارة ‎autocar (n.)‏ | خالة _ ‎matemal‏
‎autoclave (n.v.)‏ | عمة _ ‎paternal‏
‏رعاء تعقيم الآلات الطبية نحت هواء . شذا - كبير ‎aura (n.)‏
الضغط . بخار حار . يعقم فى المقام أذلى . سمعى . هوائى . غارى ‎aural (adj.)‏
حكومة مطلقة السلطة ‎autoeracy (n.)‏ | طبيب الاذن أخصائى ‎aurist (n.)‏
حاكم مطلق أو مستبد  ‎autocrat(n.)‏ | علاج أمراض ‎DY‏
إمتداد ‎autocratic (adj.)‏ | شفى نور الفجر ‎aurora (n.)‏
الاستمناء الذاتى ‎autoerotism (n.)‏ | صارم قاس ‎austere (adj.)‏
إخصاب ذاتى داخل  ‎Ul | autogamy(n)‏ شدة التقشف  ‎austerity (n.)‏
تكاثر ذاتى ‎autogenesis (n.)‏ | إسترسال ‎Australian (n.adj.)‏
تتيم مغناطيس ‏ (.8) ‎autohypnosis‏ | تمارى ‎Austrian (n.adj.)‏
‎(nv.)‏ 200108800 | موثوق به . صحيح . موث ‎authentic (adj.)‏
مخططة أصلية . نقيع المرء يوقع حديث صحيح ‎An _ Hadith‏
نسخة موثقة من المؤلف ‎autographed copy‏ | المتزلف ‎author (n.)‏
‎automatic (adj.n.)‏ | فهرسالمؤلفين ‎catalog‏ —
إلى أو ذانى الحركة . آلة أوتوماتيكية المؤالفة ‎authoress (n.)‏
‎digital computer‏ — | الهيئة الحاكمة . الحكومة ‎authorities (n.)‏
الحاسب الألكترون الرمى سلطة حكم ‎authority,over (n.)‏
بذاته ‎automatically (adv.)‏ | إسناد - ‎chain of‏ ©
‎automation (n.)‏ | إذن تصريح ‎authorization (n.)‏
إدارة الاجهزة ميكانيكيا آلة تدور ‎g‏ يرخص ‎authorize (v.)‏
بقوة بحركة داخلية . الآلية مرخص له ‎authotized (adj.)‏
يجعله ‎automize (v.) O‏ | ترى ‎religious opinion‏ —"	al-shamil-dictionary
60	"‎avenger (n.) =‏ | يحدث لا إرادبًا زهم ‎autonomic‏
‎avenue (n.)‏ | حكومة ‎oS> - L%‏ ذاتى )( ‎antonomy‏
سبيل وسيلة إلى . طرين مشجر النروجية حب الذات ‎autophilia (n.)‏
يؤدى إلى بيت ريفى علية تجمل من الجسم ‎autoplaSty (n) Gl‏
طريق الصول ‎autopsy (n.) __ofapproach‏
يؤكد . يجزم . يثبت ‎(v,)‏ :206 | تشريح الجثة لفحصها معرفة سب الوفاة
‎(n.v.adj.)‏ 88 | تسمم ذاتى بالدم ‎autotoxemia (n.)‏
المعدل يرجد المعدل متوسط يسمم ‎autotoxic adj G5‏
تأكيد . جزم . إثبات ‎(n.)‏ 2600601 | تسمم 5 سم ذاتى  ‎autotoxine (n.)‏
جهنم . الجحيم ‎avernus (n.)‏ | فصل الخريف ‎autumn (n.)‏
كاره ل. بغض ل ‎averse (adj)‏ | ريفى ‎autumnal (adj.)‏
كراهية . نفرر ‎auxiliary (adj.n.) aversion (n.)‏
بمنع . يحجب . بحول . يغض النظر ‎avert (v.)‏ | إضافى . إحتياط . ساعد . سعف
‎١ — one’s eyes from‏ الحجرات الإضافية ‎__rooms‏
‎iy‏ البصر عن . يحول النظر عن يفيد ‎iy‏ يجدى . فائدة نفع (0.7) ‎avail‏
الطيور ‎aves(n)‏ | متاح . متوفر متوفر  ‎available (adj.)‏
فن الطيران ‎aviation (n.)‏ | طمع.بخل ‎avarice (n.)‏
شفف ولم جشم ‎avidity (n)‏ | لا ‎avascular adj Sy‏
نقص الفيتامينات بالسم ‎avitaminosis (n.)‏ | كف كلى ‎avast (interj.)‏
هواية . مهنة ‎avocation (n.)‏ | اذهب . ابتعد ‎avaunt (v.)‏
يعرض عن . تجنب ‎avoid (v.)‏ | تحية.سلام ‎ave‏
ممكن إبطاله مكن اجتنابه ‎avoidable (adj.)‏ | صلاة للمذرات الهلام ¢ ‎Ave Maria (n.)‏
اجتتاب إلغاء ‎avoidance (n.)‏ | لك يا مريم } ‎Ave Mary (n.)‏
‎avenge (v.) 2.3 | aidless (adj.)‏
مفررض . لابد منه . لا مناص منه أخذ بالثأر ‎himself on‏ __"	al-shamil-dictionary
61	"ملتو . منحرف . بانحراف ‎awry (adj.adv.)‏ | جاهر يظهر يبين ‎avow (v.)‏
بلطة ‎axe(n)‏ | يجاهر المعصية ‎__asin‏
محور ز4ه ‎aial or axal‏ | صريح . مجاهر به بين ‎avowed (adj)‏
باط إبط اانه | ‎an avowed enemy v e‏
بديهية . قاعدة أولية ‎axiom(n)‏ | ترقب يوقع ‏ ينتظر ‎await (v.)‏
قطب محور ‎by | axis(n)‏ سنيقظ ستيف ماح ‎awake (v.8d))‏
محور العجل أو الدولاب ‎axle (n.)‏ متنبة صاح __ ‎wide‏
الحطب ‎(n)‏ 080 | بصحو يوتظ () ‎awaken‏
نعم حقا ‎award (n.v.) ay or aye (adv.)‏

‎Azar (a;ﬁr,.(,_].\ll,),j‏ يكافئ يمنح . يحكم . مكافأة حكم
‎azoospermia (n.)‏ | عالم ‎aware, of adj 4 s‏
انعدام الحيوانات المنوية ‎AL‏ الخبير آمن أسماء الله الحستى ‎The Aware‏
آروت ‎azote(n)‏ | بعيد . ‎away (adv.ad}.)‏
تترج الدم ‎azotemia(n,)‏ | رهبة من الله . خشية . رعب . خوف (.8) ‎awe‏
‏عزرائيل ‎iy | Azacl(n)‏ الله ‎tobeinawcof Allsh‏
السماء الصافية لون مأوى ‎(adi)‏ 22088 | شنيع . مروع ‎awful (adj.)‏
الفطير حبز غير مختمر 0 ‎azyme(n)‏ | على نحو مرعب ‎awfully (adv.)‏
غير مختمر ‎azymous (adj.)‏ | لحظة . فترة وجيز ‎awhile (adv.)‏
محير . مربك . غليظ  ‎awkward (adj.)‏
‎awkwardness (n.)‏

حيرة . إرتباك . غلاظة . سماجة

‎awl(n)  بشغا مثقاب للجلا أو
awless adj غير هياب بلا رهبة
awoke past of awake (adj.v.)"	al-shamil-dictionary
62	"مغتاب نمام ‎backbiter (n.)‏ | الحرف الشأن من حروف الهجاء ‎Bb‏
بالغيبة . النميمة ‎backbiting (n.)‏ الإنجليزية . شىء يعتبر ذا مقام

‎backboard (n.)‏ ثان
لوح خشبى يوضع ‎Arts Uyl‏ كه ‎B.A.Bachelor‏
العمود القرى ‎backbone (n.)‏ | بكالوريوس فى الفنون أو الأدب
الصلب ‎and ribs Ay‏ | يثغو|الحروف ثقاء ‎baa (n.v.)‏
قارى . ثابت ‎backboned (adj.)‏ | يثرثر يفشى السر ‎babble (v.)‏
غلاف خلفى للكتاب ‎back cover (n.)‏ | ثرثرة إنشاء السر 0 ‎babblement (n.)‏
باب خلفى-سرى ‎backdoor (nad))‏ | لرثار فشار ‎babbler (n.)‏
ستارة المسرح الخلفية ‎١ backdrop (n.)‏ طفل رضيع ‎babe , baby (n.)‏
مؤيد . ذو ظهر ‎backed (adj)‏ | مدينة بابل . بلبلة جلبة ‎Babel (n.)‏
ماعد معين ‎baby (n.adj.v.) backer (n.)‏
لعبة الطاولة ‎backgammon (n.)‏ | طفل أر ‎Uik‏ رضيع . طفولى يدلل
الخلية خلفية علمية وثقانية ‎background (n.)‏ | الطفولة سن الطفولة  ‎babyhood (n.)‏
بظهر اليد غير مخلص ‎backhanded (adj)‏ | صيائى طفولى ‎babyish (adj)‏
مظاهرة ورف مقرى ‎baby-sit (v.) backing (n.)‏
رحدات التخزين المساعدة 510/886 | بحضن.يعتتى بالتطفل خلال غياب الوالدين
‎S >‏ ارتجاعي عنيفة مفاجئة ‎١ backlash (n.)‏ الحاضن جلية الطقل ‎baby-sitter (n.)‏
عديم الظهر ‎backless (adj.)‏ | أعزب . حائز على البكالوريوس ‎bachelor (n.)‏
آكة تين الكعب «لكتاب؛ ‎back (n.adv.ad).v.) backliner (n.)‏
منشار ظهر (.) ‎backsaw‏ | خلف مؤخر فى الوراء متأخر
مقعد ‎backseat (n.) A‏ يسند . يدعم
خلف ستارة . ‎backstage (adv.ad) (e‏ | ألم فى الظهر ‎backache (n.)‏

‎backbite (v.) يغتاب ينافق !"	al-shamil-dictionary
63	"أمتعة حقائب سفر  ‎baggage(n)‏ | كعب الكتاب ‎back strip (n.)‏
خيش لعمل الكتائب  ‎(n)‏ 0888008 | رد رقح من صغير الكبير ‎back talk (n.)‏
تاجر . متنقل ‎bagman (n)‏ | للوراء إلى مم ‎backward‏
حمام سباحة بيت دعارة ‎bagnio(n)‏ | الوراء.عكساً . ‎backwards‏
مزمار القربة لآلة موسبقية» )1( ‎bagpipe‏ | متردد . رجعى
العارف بمزمار القربة  ‎bagpiper(n)‏ | لحكم خنزير ملح ‎backon (n.)‏
خلوة نوار ‎baignoire (n.)‏ | يرند ‎backslide (v.)‏
ضامن كفيل يضمن . يكفل )1( انون ‎١‏ بكثريا الدم ‎bacteremia (n.)‏
ممكن إطلاق سراح بكفالة ‎١ bailable (ad).)‏ بكتيري جرائم ‎bacteria (n.)‏
سور القصر.الفناه المطوق يسور (ي) ‎pitey‏ | مبيد للبكتيريا 0 ‎bactericide (adj)‏
‎e‏ وكيل المزرعة ‎bailiff (n.)‏ كبح نمو البكتريا  ‎(n)‏ سيت
إطلاق سراح ‎ey, sy S,‏ | علم ‎pactriclogy (1) e e A‏
عيد الفطر الأضحي . ‎m)‏ ووو وزو | فحص ميكررسكرى ‎bacterioscopy LAQ‏
عبد ألاس ‎ey‏ ناثر البكتريا ‎bacterization (n.)‏
‎bad (adv.ad).) = g‏
عبد الفطر ‎O‏ | زد رد بطريقة سيئة على ‎s‏
يضايق يعلف-علف ‎bait (n.v.)‏ الفحش مل _
يخبز . خبز . فرن ‎bake(ny)‏ | ند ‎togo_‏
الأخبار ‎badge (.v.) baker (n.)‏
‎Dakery (m) o‏ | شارة علامة ميزة شعار بميز بعلامة
خميرة للخيز  ‎Dakingpowder(n)‏ | على نحو ردئ ‎badly (adv.)‏
بقشيش . يعطى بقشيش ‎badness (n.) baksheesh (n.v.)‏
ميزان يزن ‎(nv.)‏ ©2286 | رداءة عيب . فساد السوء الخباثة
‎balanced (ad) Gyl‏ | يحير . يربك-تحير . إزياك  ‎baffle (n.v.)‏
الميزانية ‎bag (n.v.) balance sheet (n.)‏
ذو شرفة 1) شرفات ‎balconied (adj.)‏ كيس . حقية . حافظة نقود-ينتفخ
شرفة ‎balcony (n.) LS‏ يضع فى كيس
أصلم . غير مزخرف . صريح ‎bald (adj)‏"	al-shamil-dictionary
64	"baldly adj بركاكة بصراحة بسخاقة‎ | balm(n.)
baldness (n.) رائحة عطرة كل شاف أر صلم سخافة e
bale (n.v.) سكن للألم
‏بالة.ررسة شر ضرر-يرزم على | balmy شاف سكن زهه)‎
شكل بلة | balsam(n) البلسم
‎balefire (n.)  راذنإلا ثأر eV نار ١ balsamic adj شاف ikl سكن
‎baleful adj ‏مزذ مهلك | Baltic adj Gl متعلق يبحر
baling (n)  الآب حزم البضاعة فى | baluster (n.) عمود درابزين
balk (n.v.) bamboo (n.adj.)  ىنارزيخ الخيزران
قطعة أرض مستطيلة 8,5 درن‎ | bamboozle (v) يربك . يحبر بغش‎
عائق الم مد -. ban يلعن يحرم لع تحريم لم
* | banal(adj.) ‏تافة بسيط . مألوف
ball(nv)  ةركء ‏يكور حفلة راقصة | ) i
‏م1‎ give ‏د‎ ball يقيم حفلة راقصة band (nv.) شريط حزا.يزين بطوق
ballad (n.) ‏شري . حزام يزين بطوى . بجع أغنية راقصة عاطفية
ballade (n) لحن موسيقى شعرى bandage (n.v.) ‏ضمادة-يضمد‎
‎ballast (n.v.) bandit (n.) لص . قاطع طريق
by اللصوصية )( 988807 | حصى لرصف الارض-يفرش‎
ballet (1) ‏عيبل بدون كلام-رقص البابلية | 580058800 (1) T منصة الفرقة
balloon (n.v.) bandy (m.v.) يتقاذف الكرة-الباتدى لعبة
مقرس الساقين (168868)64-(9800 | منطاد بالون الأطفال ينفخ . يضعد‎
__ catheter bane (n.) سم . موت . هلاك
سأم ميت . مهلك (241) 580680 | قطرة بالونة إستخدم لموسيع‎
الشريان التاج أزالة الجلطة bang (n.d.v.)
ballot (n.v.) يقترع AW يضرب بعنف . يفل بقوة-ضرية ورقة
ball room (n.) عنيفة بعنف قاعة الرقص
ball valve (n.) الصمام الكررى‎ | 08086 )8.( e خلخال . سوار دمن
bangue (n.) ‏هتدى‎ o"	al-shamil-dictionary
65	"banish (v.) ‏ينفى يطرد | barbarous adi  ىربرب ‏مترحش.‎
‎banishment (n.) طرد إبعاد . تغريب . & | barbary بلاد المأربة
banister (n.) درابزين آلم | barbed adj ‏شالك.مسان‎
‎bank (nv.) كومة متحدر.بنك-يودع فى بنك ١ Wire سلك شائك
banker (1) مدير البنك صاحب البنك | baser (n) حلاق
‎bankrupt (vn.adj) يفلس . الفلس.إفلاس مفلس | bar chart (n.) رسم المستطيلات
1080 ‏تفط يفلس graphs (n.) الأعمدة البيانية
bankruptly (n.) WYL | bard (n) منشد شاعر
banner (n.adj.) etym ki, | bare(nv.) عريان يكشف يعرى‎
under the banner of ‏نحتاراية‎ | barebone adj ‏تحيف.هزيل‎
‎banquet (n.v.) مأدبة يقيم مأدبة | barcface(adi)  ءايحلا ‏رفح . قليل
banter (n.v.} مارح مزاح | barefacedly adv بوقاحة
‎banterer (n.) مارح bare footed adj ‏حافى القدمين حفاة‎
banteringly adv ‏بزاح‎ | —headed(adi) )Gk
banyan (n.) تفان | barely adv فقط . بالكاد.على المكشوفة
baptism (n.) bargain (n.v.)

صفقة بيع . مقايضة-يقايض . يساوم تصير . التعميد . العماد «عند التصارى؟
يبع . يعقد صفقة ‎enterinto__‏ | معمد معمذائى ‎baptist (n.)‏
مركب للنقل-ينقل ‎barge (n.v.)‏ | مكان العماد أو التعميد (.8) ‎baptistery‏
مراكب . ملاح ‎bargeman (n.)‏ | يعمد . ينصر ‎baptize (v.)‏
‎bar (n.v.prep.) bark (n.v.)‏

ينبح للكلب يكس باللحاء نباح . اللحاء بار.حانة قضيب مزلاج عائق يد
شعير ‎barley (n)‏ | يحلق . يزين . يحصد ‎barb (v.)‏
سكر نبات () ‎barley sugar‏ | بربر همجى . مترح ‎barbarian (adj.)‏
شونة . مخزن المحولات ‏ (8) 580 | بريرى . غيظ . فظ  ‎barbaric (adj)‏
الباررميتر . مقياس الضغط الجوى ‎barometer (m)‏ | بربرية همجية ‎barbarism (n.)‏
البارون «لقب شرف» ‎baron )8( i‏ | توحش . قساوة ‎barbarity (n.)‏"	al-shamil-dictionary
66	"سفالة ‎baseness (n.)‏ | البارونة إررجة البارونات ‎baroness (m.)‏
كثير الحياء ‎bashful (adj)‏ | مسدود منوع مربوط  ‎(adj.)‏ 8160
بخجل بحياء ‎barrel (n.v.) bashfully (adv.)‏
شىء أساس . ‎LUl‏ (.[0.80) 0856 | برميل . ماسورة البندقية-يعبئ فى برميل
الفهرس الرئيسى ‎catalog‏ | قاحل مجدب عقيم عاقر ‎barren‏
مدخل رئيس ‎_entry‏ | امرأة عاقر ‎a__women‏
بصفة أساسية . جوهريا (201) ‎basically‏ | جدب.عقم ‎barvenness‏
‏ا 9860 | يد . يحجز-حاجز  ‎bamricade (n.v.)‏
قم ‎basis (n.) iiv‏ حر - اس
) ري ور كن كل بي
سلة ‎b () Al | n)‏
كرة السلة ‎kerbal (n)‏ ثقل ألهم )1( ‎becycoceghali‏
صناعة السلال ‎basketry (n.)‏ قل ‎o‏ بم ‎baryllia‏
لحاء ليف النبات ) غسر التكلم (م) ‎baryphonia‏
أبن رثا كاذب 0 ‎barythmia (n.) W vt adi)‏
عنوان مختصر ‎١ e‏ تعدى ازقه ‎basal‏
‎bagtardize (v.)‏ | البرليت ‎basalt (n.)‏
يحط من شأنه.يئيت أنه غير شرعى جسر قلاب أو متحركة ‎basculebridge (n.)‏
‎base (n.v.adj.) baste (v,)‏
يرج فى الخياطة يطرى اللحم أساس قاعدةسييتى على أساس
‎basting (n.)‏ | لعبة اللب بالمضرب ‎base-ball (n.) i Sy‏
ضبط التسرب . تطرفية اللحم -ضرب غير شرعى . ابن زنا  ‎baseborn (adj.)‏
خفاش مضرب للكرة ‎١ bat(n)‏ لا إماس له ‎baseless (adj.)‏
. بطاطا ‎batata(n)‏ | بكفالة ‎basely (adv.)‏
دفعة . كمية ‎basement (n.) batch (n.)‏
حمام يستحم ‎bath (mv,)‏ | بدروم-الطبقه السفلى من البيت"	al-shamil-dictionary
67	"المشربية ‎ay window (n.)‏ | كرسى المرفى ‎bath chair (n.)‏
سوق شرقية ‎bazzar(n)‏ | يفتل سباحة ‎bathe (n.v.)‏
الباروكة سلاح )( ‎bath house (n.) s e | bazooka‏
ق.م قبل آيلا (180© ‎B.C. (before‏ | مغطس ‎bathinette (n.) JibS‏
يكون . يوجد ‎be(v)‏ | قلنسوة السباحة ‎bath cap (n.) (b))‏
‎beach (n.v.)‏ | ثرب السباحة  ‎bathing dress or suit‏
البلاج.شساطئ رملى يدفع الخوف ‎4t‏ من الأعماق (.8) ‎bathophobia‏
المركب للشاطئ ‎el‏ إلا . ماعدا ‎bating (prep.)‏
مكو بالرمل الحصى ‎beachy (adi)‏ | الباتيستة قماش ‎batiste (n.)‏
منارة مرشد لاسلكى . برشد (.8.0) 588000 | المسأل عسكر مراسلة  ‎batman (n.)‏
خرزة . عقد - ينظم -خرزات (.8.0) 5880 | هرارة الشرى . عصا ‎Sl‏
الشاشة ‎_screen Lol‏ | هرارة عضا ‎baton, baton i‏
كلب صيد ‎beagle(n)‏ | طابور كنية ‎battalion (n.)‏
شماس الكنيسة ‎beadle(n)‏ | فرقة مدفعية ‎battery (n.)‏
مثار . أنف ‎beak (n)‏ | معركة . كفاح-يقاتل . يكائح ‎battle (n.v.)‏
ذو منقار ‎beaked (adj.)‏ | ساحة القتال ‎battle field (n.)‏
كأس كبير ‎beaker (n.)‏ | حصن ‎battlement (n.)‏
شعاع ابتامة-برسل ‎beam(ny) il‏ | سفينة حربية ‎battleship‏
‏مشع.ضخم ‎s | beamy (adj.)‏ زقه ‎batty‏
لوبيا . فاصوليا . حية ‎١ bean‏ دمية أطفال ‎bauble (n.)‏
يعطى . تلد . يتحمل . يحتمل أب (.8.1) 5685 | ديوث بومسن ‎bawd (n.)‏
‎something patiently or Allah's sake‏ ~10 | فق ‎bawdry (n.)‏
يحتمل ‎Tl‏ احتسابًا لوجه الله فاسق ‎bawdy (adj.)‏
محتمل ‎bearable (adj.)‏ | بيت دعارة ‎bawdy house (n.)‏
‎beard )8(‏ | يزعق . صيحة عالية ‎bawl (n.v.)‏
لحية شوكة-يجعل له لحية يتحدى ‎bay (adj.n.v.)‏
ملتح ذو لحية زلده ‎bearded‏ | كستنائي اللود-مجد- خليج-ينبح"	al-shamil-dictionary
68	"يرش . يبلل ‎beardless adj bedabbled (v.)‏
ييهر النظر ‎(v)‏ 6802216 | لا لحية له.أمرد «شاب لم تبت

بقة الفراش . حشرة الفراش ‎ted bedbug (n.)‏

bearer (n.) الحمال المغتال | bedchamber (n.) غرفة النوم
bearish adj ‏كالدب.فظ‎ | bedeck (v.) تزين . تبرج
beast (n.) بهيمة حيران-شخص حقير | bedew (v.) ‏يندى . يرطب
dump __s ‏العجماوات‎ | bedim (v.) ‏يقتم . يسود
beastly (adj.adv.) ‏بهيمى . قذر-بافراط‎ | bedlam(n.) مستشفى المجانين
beat )0.7.20(.( يقرب . يهزم غربة . طفيلى‎ | bedlamite (n.) الجنون
‎beaten adj ‏مهزرم.مخفرق‎ | bedouin (n.adj.) ‏البدوى-بدوى‎
‎beater adj مضرب البيض | bedouinism (n.) النداوة
‎beautification (n.) تجميل | bedpost(n) عمود السرير
beautiful جميل وسيم زفه)‎ | bedquilt (n.) إلحاف السرير
beautify (v.) يجمل | bedroom (n.) غرفة النوم
beauty (n.) جمال | bedsore (n.) قرحة الفراش
beauty spot (1.) ‏الوحمة‎ | bedtick (n.) قماش لتغطية المراتب
becalm (v.) ‏أسكت.يهدئ‎ ١ bee(n) النحل Al
became past of become الب د‎ beech (n.) خشب الزان أر شجره‎
because conj oY | beechen adj من خشب الزان
—of بسبب ١ beef(nv) لحم البقر لحم بقرى-بشكو‎
beck (mv.) متقارن . إيماء . إشارة-يشير إلى | beefsteak (n.) فتك
‎beckon,to (n.v.) بشير إلى . يومئ إلى- إشارة | beefy )»4.( بدين . سمين
becloud (v.) ‏يغيم يظلم | beekeeper (n.) الترحال
‎become (v.) يصبح يلائم | beeline . الخط المستقيم . أقرب المسالك
becoming adj Sl ملائم | Beelzebub (n.) رئيس الشياطين
becomingly adv براقة | been pastpart of be كأن صار
bed (n.v.) ‏سربر قاع النهر ينام | beer(n) i"	al-shamil-dictionary
69	"يتصرف يبلك ):1( ‎beeswax (n.v.) behave‏
تأدب . كن لطيفا ‎١-1‏ شمع العسل.يفرك بشمع العسل
سلوك . تصرف ‎behavior or behaviour (n.)‏ | سلق ‎beet‏
‎behind (adv.prep.n)‏ | بنجر ‎root‏ __
فى المؤخرة يتفاخر فى . مؤخرة خنفساء . بارز . يدق . يبرز ‎beetle (adj.n.v.)‏
يشاهد يلاحظ ‎behold (v.)‏ | كث الحاجبين  ‎beetle-browed (adj.)‏
مدين بالفضل . شاكر ‎beholden (adj)‏ | بقر ثيران ‎beeves pl. of beef‏
وجود الكائن . خليقة مخلوق )1( 08508 | بصبب يحدث يلم ب يحل ب ‎bofall (v.)‏
يرصع بالجواهر ‎bejewel (v.)‏ | إن أعصابك شىء ‎if something _s you‏
يضرب . يهاجم . يتعهد 2 ‎belabour (v.)o‏ | 3@ يناسب ‎befit (v.)‏
‎belated adj Al‏ | ملائم . مناسبا ‎befitting (adj.)‏
ينجشا- تجشز-دقم بقوة  ‎belch(nv)‏ | من قبل مام ‎before (adv.)‏
عجوز شمطاء ‎beldam‏ | مقدما ‎beforehand adv Gl‏
يحاصر بجيش ‎beleaguer (v.)‏ | يصاحب.يصادف ‎befriend (v.)‏
قبة جرس الكنبة مظلة  ‎belfty (n)‏ | يستجدى يلتمس ‎beg (v.)‏
البلجيكي . بلجيكى ‎Belgian(nadj)‏ | بدا ‎began past of begin‏
إيمان . اعتقاد . عقيدة ‎belief (n)‏ | ينجب.يبب ‎beget (v.)‏ |
ممكن تصديقه ‎dyz | believable (adj.)‏ يفقر ‎beggar (n.v.)‏
‎belish beacon (n.)‏ | معدوم . > . ‎beggarly (adj)‏
عامودي مخطط بالأبيض الأسود فقر مدقع عدم تسول  ‎beggary (n.)‏
يعلو مصباح أصغر منع حوادث المردر ‎begin (v.) el‏
يؤمن ب يصدق ب ‎believe,in(v)‏ | المبتدئ ‎beginner (n.)‏
يوقن ‎١ __ firmiy‏ بقاء يدا ب ‎began past part of begin‏
مزمن ‎١ believer (n.)‏ يخدع ‎beguile (v.) Pl‏
أمير المؤمنين ‎Leader of the Believers‏ | مصلحة دفاع ‎behalf (n.)‏
‎Believing men and women (n.}‏ | لأجل لمصلحة ‎in__of‏
المؤمنين والمؤمنات بالباب عن . بدلا من ‎on_of‏"	al-shamil-dictionary
70	"belittle (v.) يحفر يحتقر | beneath (adv.prep.) P
bell (n.v.) benefaction (n.) ‏تبرغ‎
المتبرع للحن )( :560668610 | جرس ناقوس وار . يصرخ
يعلق جرس . يخور . يزهر benefactress (n.)  ةنسحملا‎ e 2l
bellboy (n.) خادم فندق benefic adj ‏بحن‎
‎belle (n.) الحسناء . الفتانة beneficence (n.) ‏إحان‎
‎beil jan (n.) ناقوس رجاجى‎ | beneficent adj محسن خير
bellow )+8.(  راوخ‎ - يخور يخار‎ | Denefical adj ‏تائم‎ 1
bellows (n.) ‏تفاخ‎ | Benefit(ni) 0 ‏فائدة-يفيد- يعد
bellows fish (n.) فرس البحر سمك)‎ Beneficent The
belly (n.v.) الرحم «من أسماء الله الحسنى؟ بطن . رحم ينتفخ
bellyache (n.v.) i, ‏مفص , بشكو‎ | benevolence (n)
belly-bound adj  كامإب صدقة . هبة الإحسان عمل الخير مصاب
belly-button (n.) i, | benevolent adj
belong محسن . حبر . خبرى محب لعمل الخير ينتمى . يخص
belongings (n.)  عاتم‎ . ممتلكات . أمتعة | Bengalese adj  ىلاغتبلا ‏يتقالى.‎
‎beloved (@djn) 2 عزيز محبوب | 180188, The البر دمن أسماء الله الحسنى»‎
below (adv.prep.) ‏نحت.اسفل‎ | bent adin ‏متحنى . ميل
belt (n.v.) حزام سير يحزم | DEMUMD ‏يشل-يخدر ل)‎
belted adj يطوق بحزام benzene (n.) البنزين
‎belting (n.) © سيور | beauest(n) إرث بوصية . وصية
bemack (v.) o e | make ‏يومى‎
‎bench (n.v.) berate (v.) ‏يريخ‎
يجلس على b ‏محكمة.مقعد‎ | Berber nadir ‏البربرى بربرىق‎
مقعد القاضى beret قلنسوة
‎bend ‏يلرى- لى الى م‎ | beriberi (n) البرى برى مرض)‎
berry (nv.)  يلعلا ثمرة العلي يحمل ثمرة"	al-shamil-dictionary
71	"غدر خيانة ‎betiayal (n)‏ | بريم ‎berseem‏
‎berserk (adj.adv.) better (adj.adv.n.v.)‏
أعظم على نحر أفضل . المراهن مسعور . شديد الاهتياج - بسعر
يتحن ارسى-يرسو ريم ‎berta‏ |
تحن إصلاح (.) 600600801 | أليل «حجر كريم أخضر عاد ‎beryl‏
رهان ‎betting(n)‏ | بلي ب ‎beseem (v.)‏
بين . فى الوسط ‎Detween (prep.adv)‏ | قرب.عند بجانب ‎beside (prep.)‏
‎besides (prep.adv.) bevel (adj.n.v.)‏
مائل-مشطوف- ميل . بشطف بالإضافة إلى . علاوة على
مشطوف الحافة ‎Develled (adj.)‏ | يحجز يخاطب ‎bespeak (v.)‏
يرثى . يندب ‎bewail (v)‏ | موصى على عليه ‎bespoke (adj)‏
احذر ‎il‏ إياك ‎1Sy‏ !00 | تحول ‎Bessemer converter oy‏
يحترس . يحذر ‎best (adjadv.n.v.) beware of (v.)‏
‎supplicaton oppressed‏ 0/16 00008 | أافنضل.على أحسن وجه.لياب
‎it‏ دعوة المعلوم المرء الفضلى يهزم-يفوز على
يحير . يربك ‎bewilder (v.)‏ | كنتب رائجة -_-
مرتبك . متحير 0 ‎bestial adj ottty | Bewildered (adi)‏
ارتباك ‎bestiality (n.) bewilderment (n.)‏
يسحر يفن ‎(v)‏ 116« | الحشية البهيمية العلاقة الجنسية
ساحر فاتن ‎bewitching (adj.)‏ الشحاذة بين الإنسان والحيوان
‎bewitchment (n.) e‏ | كتاب أساطير ‎bestiary (n.)‏
‎(perp.adv.n)‏ 6000 | يعطى يهب يمتح ينعم 0 ‎bestow (v)‏
خلف . وراء . فوق . أعلى ‎e‏ رهان . يراهن ‎bet (n.v.)‏
الآخرة العالم الآخر الحرف الثائى فى الأبجدية ‎beta (n.) LU‏
بادة معناها ثنائى . مزدوج (-) أ | يفكر.يتامل ‎bethink (v.)‏
ذو وزاويتين ‎biangular (adf.)‏ | عاجلاً-قبل فوات الأوان ‎betimes (adv.)‏
‎i‏ سنوى ‎biannual (ads)‏ | يضلل يخون يغدر ب ‎betray (v.)‏"	al-shamil-dictionary
